,0,1,2,3,4,5,6,7,8,9,10,11,12
17572,37259,DEL,DEL,DEL,37259,DEL,DEL,DEL,DEL,37259,DEL,DEL,DEL
14078,38395,DEL,38395,DEL,38395,38395,38395,DEL,38395,DEL,DEL,DEL,DEL
14001,18352,DEL,DEL,DEL,18352,DEL,DEL,DEL,DEL,DEL,18352,DEL,DEL
12662,94525,DEL,94525,94525,94525,DEL,94525,94525,94525,DEL,94525,94525,94525
15525,81569,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,81569,81569
14237,33112,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17905,27376,DEL,DEL,DEL,DEL,DEL,DEL,27376,DEL,27376,DEL,DEL,DEL
15485,76455,76455,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,76455,DEL
12433,79875,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,79875,79875,79875,79875
16955,6807,6807,DEL,DEL,DEL,DEL,6807,DEL,DEL,DEL,DEL,DEL,DEL
15350,89784,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
15605,57178,DEL,57178,DEL,57178,DEL,DEL,DEL,DEL,57178,DEL,57178,DEL
18144,27144,27144,DEL,27144,27144,27144,DEL,27144,27144,27144,DEL,27144,27144
15922,12912,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
14594,71703,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,71703
15165,25674,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
16456,4388,DEL,4388,DEL,4388,DEL,DEL,DEL,4388,4388,DEL,DEL,DEL
17643,63499,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17873,41941,DEL,DEL,41941,41941,DEL,41941,DEL,DEL,41941,DEL,DEL,DEL
13093,37497,37497,37497,37497,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
13468,99357,99357,99357,99357,99357,99357,99357,99357,99357,99357,99357,99357,99357
17760,66076,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,66076,DEL
16928,49249,49249,49249,DEL,49249,49249,49249,49249,49249,49249,DEL,DEL,DEL
16048,98880,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
16274,49450,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
14496,41315,DEL,41315,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
14696,86852,86852,DEL,DEL,86852,DEL,86852,DEL,86852,86852,DEL,DEL,86852
16539,48276,DEL,DEL,DEL,DEL,48276,DEL,DEL,DEL,DEL,DEL,DEL,48276
17025,70628,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,70628,DEL,DEL
13777,90280,90280,90280,90280,90280,90280,90280,90280,90280,90280,90280,90280,90280
17690,1170,1170,DEL,1170,1170,1170,1170,DEL,1170,DEL,1170,1170,DEL
12947,60955,60955,DEL,DEL,60955,DEL,60955,60955,DEL,DEL,DEL,DEL,DEL
17460,48968,48968,DEL,48968,48968,DEL,DEL,DEL,DEL,48968,DEL,DEL,DEL
18229,97879,97879,97879,97879,97879,97879,97879,97879,97879,97879,97879,97879,DEL
14142,38594,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17069,87460,DEL,DEL,DEL,87460,DEL,DEL,87460,DEL,87460,DEL,87460,DEL
13065,46591,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
16835,31578,DEL,DEL,DEL,DEL,DEL,DEL,DEL,31578,DEL,DEL,DEL,DEL
15235,23928,23928,23928,DEL,23928,23928,DEL,DEL,DEL,DEL,DEL,DEL,DEL
13576,54757,54757,54757,54757,54757,54757,54757,54757,54757,54757,54757,54757,DEL
18011,66868,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
13090,31822,31822,31822,31822,31822,DEL,31822,31822,DEL,DEL,31822,31822,31822
15694,29211,29211,DEL,29211,29211,29211,29211,DEL,DEL,DEL,29211,29211,29211
14741,51373,DEL,DEL,DEL,DEL,DEL,51373,DEL,51373,DEL,51373,51373,DEL
13715,84764,84764,DEL,84764,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17732,12264,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
15752,14434,DEL,DEL,14434,14434,DEL,DEL,14434,14434,14434,14434,DEL,DEL
17855,12402,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
14047,75574,75574,DEL,DEL,DEL,75574,DEL,DEL,DEL,75574,DEL,DEL,75574
13941,93645,DEL,93645,DEL,DEL,DEL,93645,DEL,DEL,93645,DEL,93645,DEL
17017,15626,DEL,15626,15626,15626,15626,15626,DEL,DEL,15626,15626,15626,15626
14135,59997,59997,DEL,DEL,DEL,59997,59997,DEL,59997,59997,DEL,59997,59997
13108,12489,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
15601,4335,4335,4335,DEL,4335,4335,4335,DEL,4335,4335,4335,4335,DEL
13418,74427,DEL,DEL,DEL,74427,74427,74427,74427,74427,74427,74427,74427,DEL
15658,51112,DEL,51112,51112,DEL,51112,51112,DEL,DEL,DEL,DEL,DEL,DEL
14388,96667,DEL,DEL,96667,DEL,96667,DEL,96667,96667,96667,DEL,96667,DEL
14901,85611,DEL,DEL,DEL,DEL,DEL,DEL,DEL,85611,85611,DEL,85611,DEL
18041,7955,7955,7955,7955,7955,7955,7955,7955,7955,7955,DEL,7955,DEL
15955,92657,DEL,DEL,DEL,92657,92657,DEL,DEL,92657,92657,92657,92657,DEL
16244,9121,DEL,DEL,DEL,DEL,9121,DEL,DEL,DEL,DEL,DEL,DEL,DEL
15111,11410,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,11410,11410,DEL
14390,8969,DEL,DEL,DEL,8969,8969,DEL,8969,DEL,DEL,8969,8969,DEL
16546,26769,DEL,26769,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
15260,73172,DEL,DEL,DEL,73172,73172,73172,73172,73172,DEL,DEL,DEL,DEL
13305,15397,DEL,15397,15397,15397,DEL,DEL,15397,15397,15397,DEL,15397,15397
14491,85091,DEL,DEL,DEL,DEL,DEL,85091,DEL,DEL,DEL,DEL,DEL,DEL
14060,50574,50574,50574,50574,50574,50574,50574,50574,50574,50574,50574,50574,50574
15923,28181,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
16752,86164,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17287,27372,DEL,DEL,DEL,27372,27372,DEL,27372,DEL,27372,DEL,27372,DEL
15363,46698,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12915,64149,DEL,DEL,DEL,DEL,DEL,DEL,64149,DEL,DEL,DEL,DEL,DEL
15544,54414,DEL,54414,DEL,DEL,54414,54414,54414,54414,DEL,DEL,54414,DEL
15738,2471,2471,2471,2471,2471,2471,2471,2471,2471,2471,2471,2471,DEL
17381,33217,33217,33217,33217,33217,33217,33217,33217,33217,33217,33217,33217,33217
15827,70210,70210,70210,70210,70210,70210,70210,70210,70210,70210,DEL,DEL,DEL
14180,77589,77589,77589,77589,77589,77589,77589,77589,77589,77589,77589,77589,DEL
13117,31984,31984,DEL,31984,31984,31984,DEL,DEL,31984,DEL,DEL,31984,DEL
16916,91605,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,91605,DEL
17964,31422,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,31422,DEL
14466,47599,DEL,47599,47599,DEL,DEL,47599,DEL,47599,47599,DEL,47599,DEL
17235,86254,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,86254,DEL
16510,24248,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17802,56480,DEL,DEL,DEL,DEL,DEL,56480,DEL,DEL,56480,DEL,DEL,DEL
15107,11962,11962,11962,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17976,76677,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
14449,98634,DEL,DEL,DEL,98634,DEL,DEL,DEL,DEL,DEL,98634,98634,DEL
16781,42813,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
13491,22248,22248,22248,22248,22248,DEL,DEL,22248,DEL,DEL,22248,DEL,DEL
16186,73435,DEL,DEL,DEL,73435,73435,73435,73435,73435,DEL,73435,73435,DEL
17685,36234,36234,36234,36234,DEL,DEL,DEL,DEL,DEL,36234,DEL,36234,DEL
17581,58190,58190,DEL,58190,DEL,58190,58190,58190,58190,58190,DEL,58190,58190
15732,1359,DEL,DEL,DEL,DEL,1359,DEL,DEL,DEL,DEL,DEL,DEL,DEL
13138,44012,DEL,DEL,DEL,44012,DEL,DEL,44012,DEL,44012,44012,44012,DEL
15823,48606,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17567,95399,DEL,95399,95399,95399,DEL,DEL,95399,DEL,95399,95399,DEL,95399
15061,88492,88492,88492,88492,88492,88492,88492,88492,88492,88492,88492,88492,88492
16203,95331,DEL,DEL,DEL,95331,DEL,DEL,95331,DEL,DEL,95331,DEL,DEL
15640,15865,15865,15865,DEL,15865,DEL,15865,15865,15865,15865,DEL,15865,15865
15574,57869,DEL,DEL,DEL,DEL,DEL,57869,DEL,DEL,DEL,DEL,DEL,DEL
16770,47152,47152,DEL,DEL,47152,DEL,DEL,DEL,DEL,DEL,47152,DEL,DEL
17838,77475,DEL,77475,DEL,DEL,DEL,DEL,DEL,DEL,77475,DEL,77475,DEL
17228,89740,DEL,89740,DEL,DEL,89740,DEL,DEL,DEL,89740,89740,89740,DEL
14829,30956,DEL,DEL,DEL,DEL,DEL,30956,DEL,DEL,DEL,DEL,30956,DEL
17412,30443,DEL,30443,DEL,DEL,30443,DEL,DEL,DEL,DEL,30443,30443,30443
14031,81559,81559,DEL,81559,81559,81559,81559,DEL,81559,81559,81559,81559,81559
14775,8707,DEL,DEL,DEL,DEL,DEL,DEL,8707,DEL,DEL,8707,DEL,DEL
12971,79245,79245,79245,79245,79245,79245,79245,79245,79245,79245,79245,79245,79245
17659,27916,DEL,27916,DEL,DEL,27916,27916,DEL,27916,DEL,27916,27916,DEL
15299,44759,DEL,DEL,44759,DEL,DEL,44759,DEL,DEL,DEL,44759,DEL,DEL
15646,77873,DEL,DEL,DEL,77873,DEL,DEL,77873,DEL,DEL,DEL,DEL,DEL
13402,79092,DEL,DEL,DEL,DEL,DEL,DEL,DEL,79092,DEL,DEL,DEL,DEL
13798,81222,81222,81222,81222,81222,81222,81222,81222,81222,81222,81222,81222,81222
16634,97727,DEL,DEL,DEL,DEL,97727,DEL,DEL,DEL,DEL,DEL,DEL,DEL
18239,16931,16931,DEL,16931,DEL,16931,DEL,DEL,DEL,DEL,DEL,DEL,DEL
13145,9493,DEL,DEL,DEL,DEL,DEL,DEL,DEL,9493,9493,9493,DEL,DEL
18168,39512,DEL,39512,39512,DEL,39512,39512,DEL,DEL,DEL,DEL,DEL,DEL
14395,59410,59410,DEL,59410,59410,59410,59410,DEL,DEL,59410,59410,DEL,59410
15093,49560,49560,49560,DEL,DEL,49560,DEL,DEL,49560,DEL,DEL,49560,DEL
12738,50840,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
16150,79021,DEL,DEL,79021,DEL,DEL,DEL,DEL,79021,79021,79021,DEL,DEL
17552,25157,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,25157,25157,DEL,DEL
14236,13007,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,13007,DEL,DEL,DEL
17961,83026,83026,83026,83026,83026,83026,83026,83026,83026,83026,DEL,83026,DEL
14573,22794,DEL,22794,22794,DEL,22794,22794,DEL,DEL,DEL,DEL,DEL,DEL
17135,88270,DEL,88270,DEL,DEL,DEL,DEL,DEL,DEL,DEL,88270,88270,DEL
17396,3568,DEL,DEL,DEL,DEL,DEL,DEL,3568,DEL,DEL,3568,DEL,DEL
12967,6572,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12686,96665,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
13370,99541,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
16883,29696,DEL,DEL,DEL,DEL,DEL,29696,DEL,DEL,DEL,DEL,DEL,DEL
13520,212,212,DEL,212,DEL,DEL,212,212,DEL,DEL,212,DEL,DEL
12841,16906,16906,16906,16906,16906,16906,16906,16906,16906,16906,16906,16906,16906
16905,86510,DEL,DEL,86510,86510,DEL,DEL,DEL,DEL,DEL,86510,86510,86510
12427,58846,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,58846,58846,DEL
17967,38877,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
16891,10541,DEL,DEL,DEL,DEL,DEL,DEL,10541,DEL,10541,DEL,10541,10541
14680,73768,73768,73768,73768,73768,73768,73768,73768,73768,73768,DEL,73768,DEL
17884,74007,DEL,74007,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,74007
12557,70394,70394,DEL,70394,DEL,DEL,DEL,70394,DEL,DEL,DEL,70394,DEL
14083,75315,DEL,DEL,75315,DEL,75315,DEL,75315,75315,DEL,DEL,DEL,75315
13013,54960,DEL,DEL,DEL,54960,54960,DEL,54960,54960,54960,54960,54960,54960
14210,80524,80524,80524,DEL,80524,80524,DEL,DEL,80524,DEL,DEL,DEL,DEL
16477,47693,47693,DEL,47693,DEL,47693,DEL,47693,DEL,DEL,47693,DEL,DEL
12600,1748,DEL,1748,1748,1748,1748,DEL,1748,1748,1748,DEL,1748,DEL
16013,15083,15083,15083,15083,15083,15083,15083,15083,15083,15083,15083,15083,15083
17949,33636,33636,33636,33636,37196,33636,33636,33636,33636,33636,33636,33636,33636
12779,59638,59638,59638,59638,59638,59638,59638,DEL,DEL,DEL,DEL,59638,DEL
16926,74387,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17787,44248,44248,44248,DEL,DEL,DEL,DEL,44248,DEL,DEL,DEL,DEL,DEL
14723,33895,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,33895,33895,DEL
17954,43735,43735,43735,43735,43735,DEL,43735,DEL,43735,DEL,43735,DEL,43735
17819,6204,DEL,6204,DEL,6204,6204,6204,DEL,DEL,6204,DEL,DEL,DEL
12712,12704,12704,12704,12704,DEL,12704,12704,12704,12704,DEL,12704,12704,DEL
15373,87963,87963,87963,87963,DEL,87963,87963,DEL,87963,DEL,DEL,87963,87963
16140,56315,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,56315,DEL,DEL
17198,52130,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,52130,DEL
12793,24835,24835,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
15769,97019,97019,97019,97019,97019,97019,97019,97019,97019,97019,97019,97019,97019
14396,68311,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,68311,DEL,DEL
14898,14453,14453,14453,DEL,14453,DEL,DEL,14453,DEL,DEL,DEL,14453,DEL
12725,1880,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
16725,44364,44364,44364,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12395,99127,DEL,99127,99127,DEL,99127,99127,DEL,99127,DEL,99127,99127,DEL
16455,96921,DEL,DEL,96921,DEL,96921,DEL,DEL,DEL,96921,96921,DEL,DEL
15545,27084,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,27084,DEL,DEL
17243,22747,22747,22747,22747,22747,DEL,22747,22747,22747,22747,22747,22747,22747
15465,11454,11454,11454,11454,11454,DEL,11454,11454,DEL,11454,11454,11454,DEL
13838,6069,DEL,DEL,DEL,DEL,DEL,DEL,DEL,6069,DEL,DEL,DEL,6069
18055,84809,DEL,84809,DEL,DEL,84809,DEL,DEL,84809,84809,84809,DEL,84809
15038,35895,DEL,DEL,DEL,35895,35895,35895,DEL,DEL,DEL,35895,DEL,DEL
18109,37250,37250,37250,37250,37250,37250,37250,37250,37250,37250,37250,37250,37250
13069,68566,68566,68566,68566,68566,68566,68566,68566,68566,68566,68566,68566,68566
14800,92647,92647,DEL,92647,DEL,92647,92647,92647,92647,92647,92647,DEL,DEL
15708,1909,1909,1909,DEL,DEL,1909,DEL,1909,DEL,DEL,1909,DEL,DEL
16839,30982,30982,30982,30982,DEL,30982,30982,30982,30982,30982,30982,30982,30982
16168,36773,36773,DEL,36773,36773,36773,36773,36773,36773,36773,36773,36773,DEL
16814,68571,68571,68571,68571,68571,68571,68571,68571,68571,68571,68571,68571,DEL
15351,34556,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,34556,34556,34556,DEL
13269,60679,DEL,DEL,DEL,60679,60679,60679,60679,60679,60679,60679,60679,60679
14813,17082,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12567,22088,DEL,22088,DEL,DEL,22088,22088,DEL,22088,22088,DEL,22088,DEL
17062,62234,62234,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
15332,13974,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
14810,45212,45212,45212,45212,45212,45212,DEL,45212,45212,DEL,45212,DEL,DEL
16353,69929,69929,69929,69929,DEL,69929,DEL,69929,69929,69929,69929,69929,69929
13831,97477,DEL,DEL,DEL,DEL,97477,DEL,97477,DEL,97477,DEL,97477,DEL
13506,6004,6004,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17796,56963,56963,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,56963,DEL,DEL
15716,48021,DEL,DEL,48021,DEL,48021,DEL,48021,DEL,DEL,DEL,DEL,DEL
18156,91003,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,91003,DEL
16983,87708,87708,DEL,87708,DEL,DEL,87708,DEL,DEL,87708,DEL,87708,DEL
16327,18970,18970,DEL,18970,DEL,18970,DEL,DEL,DEL,18970,DEL,18970,DEL
17211,22730,DEL,DEL,22730,22730,DEL,22730,DEL,DEL,DEL,22730,22730,DEL
15570,72342,72342,72342,DEL,72342,72342,DEL,72342,DEL,DEL,DEL,72342,72342
15880,83184,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
16718,16097,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
15808,27039,27039,27039,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17858,18196,18196,18196,18196,DEL,DEL,18196,DEL,18196,18196,18196,DEL,18196
16393,688,DEL,688,DEL,688,688,688,688,DEL,688,688,688,688
14161,74111,DEL,DEL,74111,DEL,74111,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17863,53176,DEL,53176,53176,DEL,DEL,DEL,53176,DEL,53176,53176,DEL,DEL
16411,57061,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,57061,DEL
16402,1772,DEL,DEL,1772,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17402,31130,31130,DEL,DEL,31130,DEL,31130,DEL,31130,31130,31130,31130,31130
15426,25829,DEL,DEL,25829,DEL,DEL,DEL,DEL,DEL,DEL,DEL,25829,DEL
12647,21417,DEL,DEL,21417,21417,21417,DEL,21417,21417,21417,DEL,21417,DEL
15894,56578,DEL,DEL,56578,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
15867,64576,64576,64576,64576,64576,64576,64576,64576,64576,64576,DEL,64576,64576
12472,50546,50546,DEL,50546,DEL,DEL,50546,50546,DEL,DEL,50546,50546,DEL
14506,79698,DEL,DEL,79698,DEL,DEL,79698,DEL,DEL,DEL,79698,79698,DEL
13034,25126,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,25126,DEL,DEL
15889,43661,DEL,DEL,DEL,DEL,DEL,DEL,43661,DEL,DEL,DEL,DEL,DEL
15953,2403,2403,DEL,2403,DEL,2403,DEL,DEL,DEL,DEL,2403,2403,DEL
16143,62742,DEL,62742,DEL,DEL,62742,DEL,DEL,62742,DEL,DEL,DEL,62742
12720,84796,84796,84796,84796,84796,84796,84796,84796,84796,84796,84796,84796,84796
16422,48594,48594,48594,48594,48594,48594,48594,48594,48594,48594,48594,48594,DEL
12747,86562,86562,DEL,86562,DEL,86562,86562,DEL,86562,DEL,86562,86562,86562
15502,59486,DEL,DEL,59486,DEL,DEL,DEL,DEL,59486,59486,59486,59486,DEL
12763,91025,DEL,DEL,DEL,DEL,DEL,DEL,91025,DEL,DEL,DEL,DEL,DEL
14081,53708,DEL,53708,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17965,69345,69345,DEL,69345,69345,DEL,69345,69345,DEL,69345,69345,69345,DEL
14404,22949,22949,DEL,22949,DEL,DEL,22949,DEL,22949,DEL,DEL,22949,DEL
13579,31374,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,31374,DEL
13174,80115,80115,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,80115,DEL
15987,69234,DEL,DEL,DEL,DEL,69234,DEL,69234,69234,DEL,DEL,69234,DEL
17677,6288,6288,6288,6288,6288,6288,6288,6288,6288,6288,6288,6288,6288
13652,51872,DEL,DEL,51872,DEL,DEL,DEL,DEL,DEL,DEL,51872,DEL,DEL
17428,40526,40526,40526,40526,40526,40526,40526,40526,40526,40526,40526,40526,40526
16858,97814,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
18219,91423,DEL,91423,DEL,91423,91423,91423,91423,DEL,DEL,91423,DEL,91423
14293,31838,DEL,31838,DEL,DEL,DEL,DEL,31838,DEL,DEL,DEL,DEL,31838
14748,19890,DEL,DEL,DEL,DEL,19890,DEL,DEL,19890,DEL,DEL,19890,DEL
16638,40301,40301,40301,40301,DEL,DEL,DEL,DEL,40301,40301,DEL,40301,DEL
17674,64470,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,64470,DEL,DEL,DEL
12808,63759,DEL,DEL,DEL,DEL,DEL,63759,DEL,DEL,DEL,DEL,63759,DEL
13094,51159,51159,51159,51159,DEL,51159,51159,51159,51159,51159,DEL,51159,DEL
12708,94413,94413,DEL,94413,94413,94413,94413,DEL,94413,94413,DEL,94413,DEL
15898,66671,DEL,DEL,66671,66671,DEL,DEL,DEL,DEL,DEL,DEL,DEL,66671
