,1,2,3,4,5,6,7,8,9,10,11,12,13
17420,b0ac5cb4517098820e5c66b114480afb525ffd019949ef7a962df147c4bf108f,DEL,DEL,DEL,DEL,DEL,9fde72cf57a0e5f3d01883c75441ca3ab832e3ea0e0d672b4e74eee6c515f435,DEL,DEL,DEL,ca2154dab80e961574419d6d286b428bc0b66058cf5dabb97bf00d020a797c10,DEL,DEL
16029,2a0183e6afa19afce7e5e69d640a7928136ec2c9deac7f820889785e6d1dbfff,fb0e48062f2f44ad58c596175e088384e2ec53161ab585171e64cd7d5710b3fe,54c5c4677208e581ac2404d28ced756e455d7b6ab314b16a718448e858a6aa53,522075c11428517f240e671fa7dc9b26e99e149abf589072442a550a7f205456,8ea0c08c5b3a62ca616f3fc1a329c4463702da4f50ce66634822a9170c22b2a6,f9dbb1d07a745176974d6ec050d59255f6ba0530764cfffebba679bcefbf3e7a,03838bbe44cd69ae758d77296c6944a10880490b6632f7ed0f9b73f64a0c5ce8,fe3af26c8db6d2d83bcad4271a9629d2e876a49c72ab4f5d77d103c3abec6f40,7953a0518fe6805a3ac8ca9d2ce7abcbb1a82c0d9baff78628d4bda862d0cdab,ba679600b4740adb7bf0b50f4ff01056034c5b5e89d5ec72dc5178d56740a5d2,731e8f02dca8a02606830f66de5644c35c23df90a3085ed660f69c8767290067,e68115e4ff9122980a61663ace5d5a5a836068f57fdd7f73b3c9f2261283e1f6,DEL
16250,f54d530af07287ff5919a8eea946b4d0fc314a24c984536e0930efcfafef6add,DEL,DEL,2f56f9d9aee1dc47ec230e6bc0993590deb3704443ee7113582984345dade248,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12431,cf5dd14fbba7239c3317ebdbf7a39e1df28134cc9f7ff0de1e6770f1406bc933,1810a6be4d0f689fc579391ed5a8d20bbbc58bf16bbd54d072286afd51aa96ae,2fdd1c62871dc8c3679a275ef52a863b1bdf5196c0ecc34df040d329a2ce502d,DEL,DEL,d9252ef59e7a7219cb548056449a0f8fbc6a60953f1443eda5a84774a8e766f8,DEL,975c3202473a487754703f9cba27cb64d99595515c9608e7d8458bd77a0ff79c,c6f92784ea80b9162b7a78950be570334e13242d3e9813d9eb557a6312c87f91,DEL,62b94c69240bb5e691d1d82cd4f6874a7e05cd9c2b72b5a88ecb3840f1077387,f5b8068cd19643f5699447dc97dbb9a131469f78ae1578b9d6ffad241b4e0ca4,DEL
13705,b6bdd7fe0e9d55b44a28b9edba7f52f6142b88a5eac6e7cc06508a8825e191de,DEL,DEL,DEL,DEL,DEL,DEL,80df50b972dd82d5a5ec48c20b9d9afb25cba0c7a44fdb6a66d5a08fcc293fa0,DEL,DEL,DEL,DEL,268d1f855f9c2b161fa67b795bdb7e48c36a9e26ae5d536c8c68303afd363dde
13767,268d6bd5b801788c6ff35175645f214e0cdd31a0bb0fe981e1cbe1167006e65f,4381a73bb941cd73cc1dbc752784be088cb8ffab117a4b0320daf352322d3724,a17b385a3624f2c54fe87b9af5b16a35d359c89f3e2c826a42444db878793b9a,DEL,19e1b9d0bed0f328f7ede2d38819b93ca3ed9c5a42748afa9fd5de3a3a99b894,6790043e3398f2ffebce3eafccb71468a8746be2f94797c72b3e01823d8f2f41,c71a7b429c14adf4af8287d98862cf111c8de8c43847b1cf90a66c37a239b7ab,5c51e905064c4eef4385bf70c0f57d6480817623ebe1fd7aac24e88980221675,fcfd3f71e085dacd8638231ab48bd1ce3b4045de3b8eaab8bfa902dc23215aa4,57719d8fc3f26a8a24d287ee6045527a78cb09941f4e2760449277f0af558dbb,77df7d447d316e132f7314eefef2d2698812208ba91846b2c57e9d9d199fea46,39deecec65237fc05f8d058ed0a327eeaf8d92f3e38f8e1814d4e61bb1282e2a,7fad0ab3331fdf5a2d56d34d6674cd361a330fcb99166205187e5bfc7da7aa98
17924,48d27132c7bdebdbf99a5204ce29b10bdba3a833e74e795743fedf67de8754e3,DEL,ba351701c7f3ae4d060e3b78a72b742727da6753cd446eb752d580ab28df4b20,DEL,DEL,DEL,DEL,DEL,DEL,DEL,4eba7715acccb25b2dc38bcacd877a5c887f7baa63aab80cf82a6d75f5fe91aa,481eff99991358419ac4cb2a678149c545c15aea80e39bf5d56fa4ba23c3a8bb,DEL
13448,b4a1b344e40b75458f6df546ec4bd0fd9ecd5f8b42593e0145d3de33b3e0db51,DEL,DEL,DEL,DEL,0f87a3ddc252ea19cea91a086356b00bb8bd8d089941384cd86cdfa65c0816cf,DEL,DEL,DEL,64700e440bd00db3a3306441fd4de74ab0a687d4cf4c488b14f16abfe55f9fec,DEL,566365b994a68402f54a2a5573023fc4c3029a2a4f51c3e22f75abc924159827,DEL
15862,a3508e721d06816cfd33f56b1e67f2b3c0a25bba12361393ccc1ad5baa63b24f,DEL,DEL,DEL,DEL,71590992b3ca45f5512d694b7b169fba105b2b88377caf39a8663ac099484136,DEL,DEL,7c748264feb06ad066fe9063357179af887187874038da02e3f200accefaf6ce,DEL,DEL,DEL,3e9d40e42b401744d786bae00c715643a420925f5f427f659442c923864d5bd0
15513,66ac28f721f6c1f598a1f0dbd8f054768e6a829e729fec976e23e22656c281b0,73330689fd0d3b1e82ab6528fafbf7ee7cb8272f55d108c3b856cea6f4e54b27,DEL,e2d897a4781c0f16d2dfac3bddb20ab2e4f655d6f908e0b351d11708d05e191c,DEL,bd3932efb2a3c6fc2c623e76721fca1714d9c9e5e23579f31d4bd1d1b5f3c491,a19717a1329688756cf79329e8146c79e7736e799e643a33d0f4879f83152fc3,7cc488752bff75611c35c0cb21db3ee33c08366936cf707d8d2dd5da65eed7b9,64f43f700ece4ba6949a7f543019c4440916bd3bb3f495088b881469d9b947de,ad525bc2167b72ea786acea17a44ed1c7a81859f1126953c7beaa7e468922ff5,34b0663f2bab7d8922c647b6be9a427675397d122ac6009853bed01b5951d1ca,877dba8ba4fcc67fe06c14d2bebb1013dab254fd95312486298a520b70e5c9e6,DEL
16218,9eaaa50c7b002c2bd00a68b8b365898890509dc343b4cbb778ca19d98d7070ad,DEL,DEL,d9d95cb36ebbc890f244fcd0d8f9ef1f6771305f78408c4b18a5a302b08291de,DEL,f35c2193443076f4bae8bd1e6c6bad75629c53f7522515bd6dedfdad20ed7d9c,DEL,268c189d1e7e0a91e4c5423f6d9010c2df2a2171d769f0e828182bafdc7ad8ca,b8e30706021706b39f3b84385192656daf4bd4914600493a1439a3350e1452e8,DEL,DEL,2cc4d4018298bf5a5b76138f8ca690f41ecfe2629d658982da8924b34eb530a8,DEL
14045,00f372271a5a36ee10365aaca442cf78cd33fc4ee55020f1cd36b379cf6b80a7,869af9732205b185b2a70c8e117ade5d0cae65bde8118981a46eed4ec30eab19,DEL,DEL,DEL,DEL,DEL,DEL,9f52069e1fae250cc9bdd13672771f8cb38ef172739d487a7a09673b5e62b5ee,DEL,DEL,DEL,DEL
14307,c99a12feba23b5811377784e7384c07e5d5103e27c6bd0b899299d59945acc56,d902a80bdbb6047af9d4d43bac299c12910ae1e01acdf9420ec1f5554100b504,DEL,DEL,DEL,e276df70e7c641c3fd52c980e1293e048662536ad4cdbf460711091167cefe62,DEL,0b2723383a842f1263d659e7935c574af4a8831a9fea6fe3b8ff644d625f471a,DEL,1afe5bbcf17caa245540289d27f697ac4e7a6d1c6c2bb9dab3667450735c8012,DEL,DEL,DEL
17908,eb978d4d5822eb51d7620878a915deae1abd81783460a3df29d16f522c852169,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12838,898ea34b82afc58e3d55f75ace9e212fd71d8adc9a283ec7c62057cde9f0f590,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,67f314adcf0a31642e41ceadaa18765208e69dccec48124b3db3aa0ec2a84d09,DEL
13255,4dfa443d478f656d1afc2e77f2d6e80cff76f1de19f1f11b70b76eccec8b33b6,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,c25ee320ba3684b1767ffb081cd30f2ed1fea636e82f6f44e0ceafe2795d6323,DEL
16583,de3434cfb53a13057e7a0f7df4fc90e403717b9b735092335580655e838690ad,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
18085,2cc69fcfe6e5cae7f94bd81955c494558aedfab6734ff728d8a9c687795d82f3,0173b5f94a9d243dec9c05c9d34121a89e619773a7f755496acceaa877827a37,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
13758,22f841c0b0a82151d5c6d479ed779097516c2d43007a818ce55c1fdb28fc37c9,faa138c00bbaa9d70839aeef2bc8413438908c98416e64be64f97b01445f32a3,DEL,DEL,e6d4bcb947490accea11285ffd29a0728b6f022a3552a238a70174d7eac99d4c,78557e49c90826986eb5efd5376d43f7fe387f02b877276f922ce1d62c4fe399,DEL,DEL,DEL,DEL,DEL,cd6366f97155045bbf7143da60b7072d58de15dddeb92b25a60fb4c78495293d,DEL
15983,90da9402ad8b1cb36669b92c2dcc961c63f8e4075d763f616a98961bc3c5e5a5,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,891be4fa60904f4cc1dbc9d2b911ab78877867564f8b187a030c5e428fdd1c4e,DEL
14849,cad6b482a44232fc45bf910f2b4dbe034c8548b367b672b5d2b0bab569890a88,4f703a21fa9fc5890eac24d476efb83439732110b1b28d03e57aab36f244deeb,ba0b7c6d78a0b43b25e5b61458d2e3c331d5a302ebe53fd4f0f33d82c4e7002e,DEL,07fa3c4b6fba932d254235617e24e51cbbdaad2b3d1a774a234e92126b3751bb,aea220f7310eefdc92136d1a7a80fcdff483a9b31c251a79ab349da8d477a6bb,6cabfff2badc350f2987ab9aabbc1ce4434b7f7f9f645ab233388b1677070aca,8cf8e629bcebd48292f31b14772e95200860aed1bdda97886325650e7a390be3,07177faa7d8b44944bd70616838c9e280bf7d76b952588c56d58dde9119aa954,0650f664f8fcac13eb4ba6750275a75694ff9a6379c61d5ff188b644af303a26,42bf9531e4a2e6a38d80f25c2bb8a4fe356760cd8ec134e5ecf31da2590f95d3,d88ce00ec560f15e9c7b66549d21a62a8a9acec9720d569a01c82e3ac77e3e06,DEL
17968,612d0cdaa94bfea904e868852a154096d391fa9f8a421baa066d8073db0609a6,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
16210,11ed5217ea2ba4cbbabcae4f0768d4fd95b4847ff2b2ac4393cc9bdb5545d04a,ab3fd9107cfe798f27752146ef878e1e3a05c10f5b47d30ebda1d9dd657c496a,eb6b89efa6af29afde501a839c26f76424c17f4b79756f05c83562105b38743d,DEL,DEL,2f664b6f19e95014e5130b31990db5259ce9a6db68af1d1e72218dadafaba744,DEL,DEL,85ace6a2f019b4ee8fdca9179f6a3162d013eb27176ac31f3c27735c88883b85,5cdb7a330986dfc55de92d25081cfb8e13fc255c4af8ce66f7c9e194f85a4173,ca5d4f47967b39a9b41b599f72902a02c16685cc5f4a9509674860b3c3668f6d,c728839febefcd03639c6a205845ceb8851957a786a9db9f4e64954302cf50a9,23d87fed117b28aa478b2beb8e4acc3663c994ad13641f90bb6cd42dc28ac737
17897,504b80297b6c7730fe9caa60552adf45bc7b1a48757a1945f14e9cb6f32906dd,DEL,DEL,DEL,DEL,DEL,ba095d44b55bdc76678fa955b6b2dda735c646c04bce05c49158f88ad3b215b7,DEL,DEL,DEL,DEL,DEL,DEL
17377,f5185e8c5c95cd59580872454cdf98cea2b84f6c135d1df659990bd35a44c219,DEL,d76e2ae92d606247d48f9a3eb84ee6b710577854e8d758732515bebf6971497f,66ade5da48eced31eae6c17b644174c1b0cb9f8a6c8dde4e881d16288d1414a1,DEL,DEL,671c0f4b572c62f8c16c2878bf78ac2ca8c79a7884df1f6a7604d3e5053ef5c7,DEL,52c20f906c492a1c6ef871517ace3526e358f2b0f90ab73752d440443b3500c3,e734b16f4d92e8c967bec8b1d4e67462222d31554867e794f78b1d1e6382866d,2a8536600d9ffd3e21ae27c4d8806f21c4164c853bff6823213705b3bd849b7d,815bc4f67940e95c50fc6a41fb510f745d8063d8b834a91a69a941fef2957c97,DEL
16552,2b197388cb3ae66d8b38a8b01b9f7ffefcc70b643a4c8d9ebf858f819351d4c8,DEL,DEL,DEL,7671e064aaca82c28c16135431435af89d8f69d495f06b13212e0384831e74f4,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17181,200db87d09b49051fec94ccb5cdfe7222fc38cb8ddc15b7092afb6206c2b3ded,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,4796c20462e3adc09aaa50fb59e83a92dedd25f2a120188f94cf6b13855499f0,DEL,DEL
17951,bcfb62a7b7802b4875b67bd6d829d37faea2080ab4e193719f924962b1841d95,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,9ddc81aa51453007c887420e69bc907f1817c1a445d439f0e403393e84b6cb86,DEL,DEL
14729,305bfe24029255ec4d511372dbe07322cfdf43d1639ae9e101b02688dc553d68,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
15012,f6fcc7df704a68c5937ed7f96535924c8202473af447e9e9ff8ae0d72a8aa166,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,e94bb8d52ded2fcb98d9c8825135bcda673637cc03650cd9cd361c9e09e7ceab,DEL,DEL
12868,4a4bbbf8c32f2c815a428c273b768a28436656caa1e62e8d4b8d63a381663730,c7ba99ae1da75bde8decdf39fba5ce18ad9d514f4ed07af0ed13543bf0052caa,DEL,d311da8ec7005e6e7a1bc4e20ab9e9bba812b866363a6ba17139e3287726a609,DEL,9662dd600d9b3a30f102722a6156cb96dd5836bc24ee97240c1b4d72e03ae662,408b41547930668b39881f5a7ce5ec2da48c1b1ebb35ff2e061f736440069230,DEL,DEL,DEL,DEL,DEL,DEL
17572,eb88be6f6936f579788af7a97cec47471d5d0d685255cde290346dd335d1c4d1,DEL,DEL,DEL,83add9cfa941b5862fe50c02d296226927f17ac54002cc9a2d4a7dca409a1e6e,DEL,DEL,DEL,DEL,8359253d1dae08ac21193595efa536f4e9ed84898812bb1ecbb611556426c25b,DEL,DEL,DEL
14078,14d870b4907f84621cf264d4b4c465b46a4e77b533e99f79bde04ac3a5ac075f,DEL,83b51f12a02b5f47606b61b487895375758262682550ce95be6ea4a12d8a0368,DEL,bcc2ef1055979a601126adc47098a5a0052ac0fed6fcf602faf878c7b5861d53,6af811a9a3e369e4c3a88518c1b54fd6177b0508238ce24ffa330e25f4ca2a3b,630bb89b3ca025acbaacd3cd072eb7f34f0c0254a9d4b3272874157b57ed0d84,DEL,feef81839909552d9689305e4b332680d2cb592493d8effe3408bf5d90386577,DEL,DEL,DEL,DEL
14001,f3db17d35997bf249a275608ea9175b32b4fb9d652e2a2fca28ddb21f588d86c,DEL,DEL,DEL,6a4cd7a4709235bc3c2706cbf094d2b3ad6b44283ab2f3b20e10e7d7603ac541,DEL,DEL,DEL,DEL,DEL,980f50d2099b00b7245170273fc8bac6dce4792e497beffea8b05e559f17e60c,DEL,DEL
12662,380eb3722c245f410e6378b26ad11246f18fb19d206da34428ca372b44bd7e46,DEL,7fc9fb2d856ec0ebda20488a8482871aa03330694cd3799dd4dddd8e224e0d8b,c306efacb6ed94ce60435c5a62442222e94535743f12ee37171eaf39fb9b83da,77d142fd15ce8242d432698222e1cf93b28d60b9b95f32e7be60b3cacb85ceb2,DEL,0b9a5b1e937411afbc911d82548ac41b600125dcb65421ba71713e4f7167166b,d9d1f2b43ed77d136cd889ca1040321bbbeeb2917b67cbc5195b483e7a5cf094,cf54f5638ad7ad7aa5952fa438fd217886665132afaeb797aab7eae7b2165048,DEL,319433a7de57c09da4a0d3e0025b9b4062f13ee7b0f188385f033f413ec09064,459eaf6a92e4e02c34c423cb58ef5c0263ad5b51e9c251ce922c92c36d4f7d0d,4f89db221ca0d3af15557837309310e33b21e7dcfa5fc1aad326f34192af15ca
15525,1e51456ffe9422741b395f8874a79d6710b9aa6b2f90d508d40eb3b2e3e69417,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,f1915835796f67b66e5ea0a51d4cef6d0de261739b4c391589ece81b68cad38c,e319be9a88e426f0763d4e88a578a44322e628cee991210860778016b1d386ba
14237,805c835631f41afb7ce40f6e15031914d4824f5712192b0073a7d1937ecbd21e,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17905,8ffdc0c7d02553e87025af350a1ae6da2b7cda327cf1cb774907dd4d0c35f4e8,DEL,DEL,DEL,DEL,DEL,DEL,8f63621c28fac44f849bb65dd6887f5545529c3f5f3ec0b4bb7b57d5c8aeb8cd,DEL,eef4f86bdda8fb632c17ab2b4f168499201f3c22f0d93a73cf75126ce0b38cae,DEL,DEL,DEL
15485,342bb3d17b8334acc2b7caae82e5e12f9409b201e86703181f62f8c8eb06217b,3aadaf300390a5b13af21ec3daa5df53b926c1b7061c18c0f6dfc108a3df319c,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,7e560fc0f407224f6e2f8d48424df7c49b1e619a31ff78a37277076e7c288643,DEL
12433,a71f08dbf2cd6a31d58973e26a9b08637c0a74c8d90ad7d0835a3ae5ff61389b,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,f3f2d21c98deb0651a7c30cf6e31b057da88abec5ebe8fa2e6b67d671698de46,7f1e4f205b53bdca92779eb30f234cd283e28aff2e0774b0f4145c4bd844b210,20243ad23cc61e099ccb941d1a4702efbd49b643a460f5f391186ceb3ef97891,d48277c830ee8a0f70fb91e300da4349de655dc746d512ef23c2e849e1895f08
16955,a4e37233f87300dcf0bfbe93d3e13ad8510d503fb667851be150835874a4a07a,0a6f11dddb9bf718f5960e417e8ad45c37685d447ca62af9db44e41340ee2047,DEL,DEL,DEL,DEL,8bad20dd7596be9531e0629f8a2c5035b67505e5277ed4ec6f529f3a5af2bea2,DEL,DEL,DEL,DEL,DEL,DEL
15350,6ad86a79fc64d8ea05e38f6321f3f93f61d66627e5344a015fea312dc89e1266,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
15605,9bbab2110e6039cd40e752853f395e8192c4cc3f2fcabf5aa88eb7dc7ad3822a,DEL,52de7cb83fb0a079761ba3b6260d5f5b7d5c57b4a393e658afabea80730b8f62,DEL,e0d0d33bcc3a2b851d734ef01245b334224ef1498d0020183b40d23e1996545c,DEL,DEL,DEL,DEL,3b608c970e671003c16ef795ba0afdb6520105ddf3348987bc7054c2564041a8,DEL,b6773840f4019c9199b6bf76f67c2036cd695cdbb4bf731a1ba65ff7e6dc9c24,DEL
18144,8d9bdc3627e14c4a2e7b7c68ff81da358aafb3a35304a1e63a9056c53c7cae00,d5f6dd81cab101f1f14cfa2b182ac68ee621573fd5ad011dbe7ad18bac99f635,DEL,09e0b923652bd4837eba8962f3a2b7a6ccd068fd9db1f7bb2107989be892c7c8,6777762b15ac61d77bbddd821621c284fc080ec59abe5ef299a489bdbcc54438,44aa3659f4407b80f84cceb567a160803a88292424742ff13556889b41255db3,DEL,a5a475d3654004424c6b60f921dacb0b705c848fe234b410f75bb4267bccc314,36f1dd73cb72d886def2f289a28106cbb08ac2f6ce1da7085db33da429140391,f5847a99589620813d2f5566e20bf55e2294063780901ceb7fec0040a44d408c,DEL,7cf089c72407275cbb2f2ca1c00b01c31e3c85133c3d30433787ea0f590ece08,2b90b29d040b66cc98ff5fbd09f3770976b2ea8987f1eb1a231474e2e49a36eb
15922,f29c18cf2a96a8c62210594e45dc2b79560e3cf7f9fc8e68e83a093f82eab2c7,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
14594,1e780fbf703e1e67412c878d30011685ea26bb2d8c52772f165f63dfaff5b5fa,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,a8fb7cbdeb94fcc89317b368c8d6f88e230a5e65873757828646b5d948cbee15
15165,3109960aa5453a8aff01890b8b87694c5dcf74f955ddf741e07a9fd083d2edb7,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
16456,3cb56073b93b23023c93929d98dfbae03b12cbd9383cf223cf52dca4b6eb86e5,DEL,cdf0178920860fdd5a0bdc5e25e5e075ad4b128b52a46d9f54108b26bfc1185f,DEL,9235762fca2cec11e0f0479214bea63a79cb3958e273eb8f71272a6c03fa3b07,DEL,DEL,DEL,d08d7ef691d90c10894bb9d2ec8d7d491abf2f32ad4473ef9159ce51f5f04c13,86a22d733a44dcfa4c3439bdaa14a4bcdae0698abdcdebe11440721d7ce87c5d,DEL,DEL,DEL
17643,3adc707a35eab58b303bfe3e6ec21b21e383ab5ad84c5dd9351d708a26b7dbe7,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17873,45537396bc313124dcecc593fb9df578eeb2287d724e8c112ca3632574801627,DEL,DEL,c5c7a2b2983b98c775b86f83d792f8c02cc57a22eaec6a94b97fa43d42ad25a1,7b94705cd9ebeca5f3019a199964cfb6b0cf868419e904dd1b97aa77c7fc676d,DEL,0994a81beac57bf3a142628100d7c05033821371eb4ef186e35551dd4cf2b1f0,DEL,DEL,117d2b86d3e8f9697d127de28ab182396cc61b792cef472f6d2d6fe2cb2545b2,DEL,DEL,DEL
13093,2e51fcc99b5a0ff622dfc73ea417d3e106daa42cf780e628b034f0fbaf93d72b,4fe38252e8a8f7c9bef5f243996f1dba6104c8a54c7d779df63b2c3bf72177fe,26dc8440bba14aa91fb9b0b718cb56e361a2ebbdf229369365d39f0d1b8465c3,27f7aa515c77b1c1954c3593d7df0a32730e95cad0a7047d1ef78ed9d72bb1f4,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
