,1,2,3,4,5,6,7,8,9,10,11,12,13
17420,f77d6f3ccd824f709c3b38f5a0ab0f1eb96746a120bd79cf582a507ff2642ce6,DEL,DEL,DEL,DEL,DEL,2eb6ecb26b7ae33b4ecc8e95b3476f23aab72fbc2bf5ca444fb84de7210bd39e,DEL,DEL,DEL,9a0b4342917b191c7c0eba481a9cff3c798b6b6a06baec2812b966a831502021,DEL,DEL
16029,54763052c1f34a26b86d104ba7b5eb97a2b4390254892d5402ba2d15821aa2d2,9f42046a51ca0f6186ead11084934a346c9a96df8ce623a14eb8bfa58a82e0a7,a6b4490b33af302c1f54c93603a12c33b17d38dffb630671b1c051a05f696384,31b57237be1da0baaff60234e1a3ac0072f87186f4d58a87ba7543fa3540ba8f,b667014c303a79ad44cff83107b0dcaa1688e9e3b859ec76b224e60e421ed675,b6e9e330e7ed018b036bdf442c814335694c0e03965763ff7bcbbce6e5f4c50e,e2d8e9df7b92b335c0dfeb8465f6e364b2a7aa5163f1834d1bf6048dbd3f998d,d7da54145fc8d38527c2a69bce472b9e433948cee6caaaf31ba42513d42714b0,2872e4c9e28b04ec067ce34208bbef0451e058a54c215e6f2327acdb732fa817,989cbcdc7af1065a4cdd9bb7a3f57740632e55616e1906a9a5a120f4c005497d,9a3b347ee95f145de4cdf61d7603ef258d388ebca36ddd6b453193c78b5f79bd,853691c49fb5e08470b4c7b9de1ad6ce4d23c272c4939df6867dc34aee6cd085,DEL
16250,b6695d98272e2d9566845c592c82b7eaa8a0e3b96b428cae7a227f96f2a1e5b1,DEL,DEL,8334d05517eae76171ed15c5e6cef46f7ec977a6df7607ef8f715d323fae432f,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12431,06bb9a4d679665f8ae6400d61581f01ba15c45283576c06ce1f80aae85f565be,cfc3ca3fc4754ab0108080d7095f2ea6f57c9aa8866aa387757c21767f0bd622,ad45da0c1213f19bbb820601cf278009c9fd2a2641720f87b84cb3d1cb9d8df9,DEL,DEL,83295f3fd3bcd3d8a8565212b4d6b0d30e4e86c0fd98fa8c0e0fd391c059833f,DEL,2f1d966f10af5c1aa8a3b7a231d36a8af0c3b5225f9bddf23422726fea3effd2,91379db8517e870fc57f2e00cdfb8e937a47e3966d593cdaa56dce5326582765,DEL,03c4f97e554cf2e029cc137ab2d114a9a6ecb8614b04408d406f561235fd8bf5,389b5be52db2e42ffbb66ecc201abcc2463ba8e220aee90b60d0e2c4239cb9ce,DEL
13705,4c572597339c55097f8d397ad8cdf9b7a490a29b349749f004a029a3ff8b22ea,DEL,DEL,DEL,DEL,DEL,DEL,eceb38973cc4f8f1d6833d579a5d3bfe43cb94badb9e7eb1e027521a36a4ca07,DEL,DEL,DEL,DEL,560b3d8e9508c509af7855e86f7c14f8b59a3a2582c580980b3f220fc2af200f
13767,0ddfed8a79d0084422f53f66710c91b3a06022dafd4018c619e5c7e13fe4cef5,696c2ab5c4a409121d8dac821fe6bcffb7c9c1ac11ef7664727774450aa7b4aa,42458fe286d2cb9e7eac695f2a3a6808d7af0a3ca01209cc0af9b29de05a33f5,DEL,9509ae3c6f9a0ab62ad20c589cf27965a99791a02b767b05bbf17fd5ae686914,03ff5e6d28a0c9d942b532bf51ad67eacbb7bcf92f4e6a061ec7d2bdb15c9edf,0c5eab3aa5287030c61b6640c15124e49639feddb55dbda67ab4d61f8cb59e76,1e95116a6af560ab3974ab134396188f322320c2bdcc30e0af003aba51c053d0,f57d1b9266175b33ea08581404a25c293ac8ee6c5120f0cbaa9e4db08629e50c,c789a50adc50c551226c12b48e5d31bb9881beade5227f7b6ad044f8d6e936c0,bc352366a9686eaaaf41da87c431faa232cb24d51be848681cb3d63547303afb,a6df7bb4e0947439468fba7cc202171dfb4b6742e842252f1887ed00690474e6,df5d6abe8cc38d28a4ffff1ac6d0ec88629d6fed16e3bfa2d3e18862c2097e09
17924,d0e8bc3605e3f0e3c51ad0fa932893de6ca22ca05572db22081136f0bb9a7821,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,6fee1662f4278a4b158bcfacdf3b98cefdd75ac12014719b7be825e270079173,2f62a05847725d469804f64ad8678d0c4b31e75ddba9aa6687108b88e4d25773,DEL
13448,c89d93151d4c442ea375938eb167b4c1314feac49d7639ef24b8b7e1f96ab4d9,DEL,DEL,DEL,DEL,a2c02ab431f4a2bcfbce029ccd28f842a57d0c6e9fc1637a518b9611f0b66fdd,DEL,DEL,DEL,d2bcaab3167973dc82246b56a9ff7879ac007be42fa85e53e13d2d57c82009df,DEL,b803f41ef9475be5427ee8fc5ac15bbb99bcc89d5e086596a1e1bf602ed0f3d8,DEL
15862,2309b107d49c1f9d109305dbd4d7144358761cd581740bec4988272f471d08a4,DEL,DEL,DEL,DEL,10defc77711b041a04c1e356554ffa6dfa402e06872f5a2e6da6f6e86afae756,DEL,DEL,995bf3fa116ff94dc74bd312d264fd18f5282f02799146ddf37e0af7adc5b287,DEL,DEL,DEL,9ac2bdae32456c88d85c55b30bf3a7fe01c006b9914bb5450e47ec8e0cbf3b52
15513,773b978a49bd87020aa0a97f4f43068c3bba480983624f28777ed08b43786c24,5f341d52df0592b8e9b13d141d7cc9353f344eeda76663564aa2b9f0b7b3499e,DEL,4806565f484a5d18b2b78bdcaea9688596fb7c37bcbdec6b407cd66f04eafbe8,DEL,48dbf6f1058db5277c4bae653df12b25deb1269885d2855a597e2524b4a7bd11,c651f513edec335b9785946ee8611ab1a924514a55ff7ed76bef36d60c548f64,e3d9d8e7226e4cb166020f2594215b0cb5d23abee2795f926b54995869e57def,ab45fd6a51f8537a3157581311d67401c8321b1f09f04bfd290f6bca33a20de0,800eac5f922b6ae2b33ae07fd709acd1bbe29e235006c78cfc0121a085a779e8,6def5e08da24a4f8071967990652f77bf4113ca846de1cee3c10492d8af976bc,dfa6e076a38a979f7305949fbf18d7438ac41a0aa12355d9f7e3e49c918ec1c1,DEL
16218,ccca924b3407bca47242a198683ca3377f1960090095191ea181891359092c39,DEL,DEL,0906b0ebac4debe4434f276840678e0ec16c817e835e97d9084e740c7ceaf642,DEL,e5cdca5691e7f11a9a038401c06ed62eac5d7d67eef5bdd8d41d3e0375f66b0b,DEL,2c4c84106789547d498a6a3e0cf7c423e6b7804d918215633b80599df29bcc36,5133690899a59fcda6f53bc8d213af450f4fed9e36b4ab5460abccee5a230242,DEL,DEL,afad16e8b86193abc8a1bfe34feec60ad2b7f36fba09ae7ad79ccf7bfbe8dc72,DEL
14045,4b23d8a6dd090648148e5b1fbb678a0871a9cb30e050a78351e39114dd541411,cd3bcd5fc1db0dcfe603e5cc4c542e7da38937139ea0c1fccdae7c6ede285cac,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
14307,6cce080bedcf7b23466371e83ce5b39707ac30856871589e1f89d76b5105fdba,b7be31c870a74ba7873e9a0655e3d48961c38235b808a4f36007fe59fa804637,DEL,DEL,DEL,c272428364a6a3f0dabf78856f1aa0a9f15da05028fb931017f2a7eda704aabc,DEL,d3447d19f955d3d82218d03e19fabff639f2e5dde04ebcaa2ed4d59f7d9fffeb,DEL,1bcc5cd557bca5b6c7f08e56296c8a275ed649306be2d13bd7e4a0c32afe7f4d,DEL,DEL,DEL
17908,9366cfccfc49da014029a187a3ef7328899ecc6c30db807219b987665afe5bb6,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12838,4187910f9198910fea1143feef4a1be79d94da43799d7fe206fdddee60fd2ac4,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,71e5fcdd1b2ab2bdb769c1437e27cffef2be1322485b79961d403cd2d7cad3bf,DEL
13255,56e2bfb55b4960faddaae41ecabc3788981f3d515036ff7baf2d26c89ccc6c91,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,968f02607d846257b7ad836eaae2614f51459579a24281b52d6eebda552deef1,DEL
16583,99557a1434c0e93a431879dedb636d3c1ac8e49bb1cfd4c26b97014663ee280d,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
18085,61bdb32eb494d97f57bb459686a7970dac234f5011a5a55161452e2bf0ee91ca,d13f6689efbe0b8c3353885231c3860921a6455f91cc2b46c6364bda70ca6d42,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
13758,f7d0a4cf2c5e674653ee24df8fc8d1d13b264a7337de0f224eccd1a395e0aefc,a8633b2bbed3bd400ef831a392d35c54a1791bba5f1b0fae49a8ed1d2612fe10,DEL,DEL,98e3963c80c0fd5e13eebbf13e2187ea45a15db1a0f68974508f5c9c97f538f0,403264ffce3ff13f78407cedfab4a32ae1900bc4c0c5535f939117a87e90a6f9,DEL,DEL,DEL,DEL,DEL,e73fbd856a4d353d69c9538c0b5580b7369fbd618c0cf126009cd0d12416f097,DEL
15983,47d391e8414d206131422617c4dab94833cdea14f68082439018dadd12d6d6fa,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,e0bd1e6ce90c03ca23025c9c683e1db41d21b7391adbc27b276b9cfb9d022ae3,DEL
14849,c66d2cd8052e5f7871ab0261ba4fb64ee4ef528c66fde4886b0de2a947c49920,f10be085b7867b62cbbd2cd1727f651c94b6cb93ad34bb47999b5a1104937176,4b68a7a994a4d5b2dcc796ece56f53f9055e5a0bd7cac1068cd099b14119bbd6,DEL,60d00570db93e9e849b92c3a3d3d1719ed2d7ce96e3d5b0e1b9b4154ebc3c3c4,fde67b9e0bbf570490f597f2768ea78c707922566cf08a767e00b4371b7ee4c9,0c0d1d8429469fd0196e1c527e41c9cb7fcbadf035db847179d1027f7d3cccbd,1a6625ba802d9d054cf08f8c4bae25f7b816bc11b6ce72887faac1b4a410f415,d7f8b04d80cf0ae0ac828a40bf1bb26c14f17b37d67df452679cceba502f8fa1,81ecc526cb73a406bace0bf3cdf895bd5ef4bbf0f724d88c1b778878d955b6eb,31499d008d6094999394853f2026b5099990aaec4118a607d527241965fac45d,29fa689a7f9d9aee46f2984c83631a9c11f1575b91d3d5e9faa0da54b095490a,DEL
17968,a4cb68c15f137b0fbca5cf42cf838299f63fe60365d22912121889f9c551b083,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
16210,5e06e00de760fe3e3eeb22f8ca122d931d6655ef4f08d0782122a2a633300702,DEL,c1cf19e90ccedbeb5b6128db0a5258e96a8ae5748c7ce79bc0a8bf859b2cb87d,DEL,DEL,75455d96081e860c094a08b22a54f641449ece47bd9e3521ab64b04eda87d8e6,DEL,DEL,d8950881c5f7ccc7bb8d3ba5441c396ee557d14aa95c95960878fb18943e84db,611b5dab9b1fad4241164e64ddddde569e7e0d5b9d4af784af0e8819aceee6d2,fd95329d8ea5ed21f4f28fef187d7798b66a10c43c291e03a5cf5f0036d55b5c,d77966a34280683cb2132a661e6573f1a36f9f41170803669aa39a80ee01b986,a0d7b166a2bb78a8b23d37b3576176996147248cc59a174915bdb36e44134441
17897,018e025dffcbfc27bafa039b68086c55d12a1ee4e44019dd12956eb584aff654,DEL,DEL,DEL,DEL,DEL,28335f60e9c02e4e15bb58a714e1339d3bb4f4427898887b5c5b666cb26ef1f7,DEL,DEL,DEL,DEL,DEL,DEL
17377,daf66ae6d3d1cf34253a769cd1fcc4bc7acf38dfca0a2c3cdacbe6a7840b4a59,DEL,2763834b06d53d30ae445c3d929dfa0d8df4dcb62ae043ec94b1a69562da40cc,629cca442153a60db5b7780934428e00ba670bf189aef0c2229b70da4c227a30,DEL,DEL,edd9a622a49c7170f5a9544d17007e0d8a1f30e0b5e825df9f1842cdb122ba5e,DEL,d14a6a0c22a68b5ec8999b65a8e909dd552bb705ac662851dfb268b7ba3d8718,68aadb9a54c8101d0bdf66ef3f3d7dfa7ca5ef4f08ea14c83ea3314e9683dafb,99d9aa6c38e77aacaf654863ca6962ac61bfced92291e30ee048cbf02cdd6689,c6c15ab4bd146f6071ed48f7df385a454b215d670db6686a9997f5790f4cb4f1,DEL
16552,4c1ae83e4f280ada7f08be9a2f5aff270c511564181fbe772dc2e33664cc842b,DEL,DEL,DEL,6d8fbd4f454c52fac28cd79742cdc7a5a485c99fc9174d493fce764f14c84da4,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17181,c972fb5e902d2d0960922bc6e60ea17ab159a8d2caa145d9b5ac98b8f5ef5b2d,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,df17595c52038bdb04e879a2f56f5bcdc7c1e2a5699c10da1ef4a410c216d2b2,DEL,DEL
17951,b180d1aa8642503c6810ebbdacdf955485a142b7bb565064b49e40dcdec7f5c4,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,7eb7bc8f11c16b7b5927c2a023e200dba2b4ed4e8530442712fa11e38a31911b,DEL,DEL
14729,c267bd8a44816a25f2304ba834ef06ee868b2a96581d8d11e5e1d044eedb5091,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
15012,bc5437fa5c6f371d2dbc92b4002aeb3b483ef268a887f61df8d897fccbc3943f,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,1ae263d074fc0821387f3bc24d24280e663169eb120e952937bb29c35e269831,DEL,DEL
12868,dcdb577e9a8de666a8f0167efc087c035939880a92c835d8693db5b25a37105e,3772cf398fd0a624da1425297bf77a1332f7489bfa156a71839a55c36a21fbfc,DEL,67c6c11b2d2ec4676e2c1c69866872f2825b0f198e5520a907f15507ca08ef26,DEL,a9ef2e04b3ac153d3879d9929c64f02cdcb026871e31f211a1ce2e4b3a33ea19,5349e2a3cf62ee24e313094ca1bc4cc01db0c840b55a14e3d6123edc2c36be6f,DEL,DEL,DEL,DEL,DEL,DEL
17572,c57492fffe8a1c76bf6f128dd8a91095b789e2a7963d3dc86cf79ddfabb769f0,DEL,DEL,DEL,d0200ed13073f577381a8c3a0883cf01a3726d275f690ac9ef635e3448a8f2d3,DEL,DEL,DEL,DEL,745ff81efb1975f09bbaf999e21389f089b807e2d328a568556b20dfa95c15f0,DEL,DEL,DEL
14078,649f4d2ac7166d27b6bcdf35153c5bc3ac215afea7e836b5903fafa4c94d3925,DEL,a1ac7bc42c25c983142e58989d3a5d9dbef0681234ac87738d107bc2c60473dd,DEL,4f8e8901cd9d022d3f14d396d2e24dd3497745d3bbaef9cbc6715aed3cb432b9,c31e2ac7e8a01ad013946391a0ac73b541a95d4669db30cfd6c8ef6b4ed62cda,6b131c18eb826a1bba8694509a79c43ed95f3314b56f005998dc2a313847b099,DEL,d578a10dca3296541c5d7a54fe1b8cb6ee84daaf5ace34b4c38cf43ec8492bb0,DEL,DEL,DEL,DEL
14001,5b7ff2cd9296c1c960e46264da6f2bb1dc88f1b3f4f11e04a64e3ced8dc27d4b,DEL,DEL,DEL,4cb0136bbbd4e90293e2068e31b6521327203e18d07f9ba8640955de319036d6,DEL,DEL,DEL,DEL,DEL,44e7694792355ed95cf06125bd9fc4b9981c0931dee9d7dd7d320b972eeea624,DEL,DEL
12662,80406ccdf06f0101844641364bf9aae5aeb32c32371b5d152766ad0e52b54565,DEL,fd89a0a6e81d5c77fc379ffc052a47d4e94b2df090e625bf2ca24e208bfdcc17,c8e055f14bc3b23a14b615a19b23415719f7c9c347788d46b2855d57f5ee5cce,3fe9c9b8972a0ea40eadaf7a9d10084a33f9482656a7c629d59b859c401500a8,DEL,8627f27afc26be70647273dd40288a146b77113084b1c44f42d67366d4b30cd7,254e45b2dbd7771619d3ab78fcff12b53a1ea4ab4d2bd599df46dbd4e11ae9ae,61c4e096bc1f28a1b2e84e00b22a35d1a0e2955abc69edac4f2ad1e7f7b86223,DEL,68f28cf2d2cb4a39be33d78f5b35b18b7f2c86b6cc58e338cd04ccd4f7f4d00e,8f9854101975e24ae3670e31999fb8fa1fd0456a2d859ec6fc3c05d0b647d773,d32748db056c2bf3dab3294b4a46e08ebdedfcabc4cdcd2972aeabc4d484c35d
15525,ff9aad8d81a82f5333b14b43dda10021525bfb4839408bbfe36040da3451cbcc,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,2a7507a8b09d5eaaeb7659b644b2b1382ec4e5d912e3be997a1358868a1b3c77,38bf1979ad3edd070f654f97755a79528b3aa7a0b567ff49bb11ce82b9d3b82b
14237,50ab335b373ccee74ce328c2f73be71d7a2c8f3ad0f70ef5ac0e49b1c29392b4,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17905,749aa81c39a753ec23ce4c68209ab6763bcf9df4e3d756fc432130dbea8cc24d,DEL,DEL,DEL,DEL,DEL,DEL,7a28054e3fc94c09ee476e153d6557c3a759f3ab5decd1709fcf847d16bfae6d,DEL,636b6199293ab09bc39341d04ae39704c8c2d2ee771ff27f6407a8289b92b724,DEL,DEL,DEL
15485,855a761bd3c5810253fb5fb05ffd2540fecdae945fb8d27fde41ed2ce56fa388,bdce026c4ee628d2910e1405dd09e295945b8ed105a8c1f9c9a14f49ec5f6621,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,d167da21db167d9ba5b76840d4d0b0927debd59cbe426afe8171b14ee1015bba,DEL
12433,ad6add4a4bebf8e5921cca6e90d555f4231b81e5b5346a7cd7f4c0ede2ea2a7a,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,7b72d0a5db051e177af51e00b986d8d7293040da9a709fdf8b64c8e762a2311c,edbac37b8ae6f8ef86e49e988df3186979c7b2d3a4a310ad519f56702e588077,3071e32d7d47e1d95038eafd7c1b4e6de65c6b6534b536bacc72988333501e90,0277c8655a8bb9b60ec2fa3f7ae01927309cf42f21d80126858ba9ac7060fabd
16955,4502f5d10b9ad0a90eb62fc5ebf612685b0146c1b6efee9428635051018bb102,fc95c06acde4f5113c241535902abb7371d3a2b76d2b7b8566dd4af703de0bed,DEL,DEL,DEL,DEL,403d0cd830180db0e61b8a7808b6863091f2b629a08a64ccaa645a777586380b,DEL,DEL,DEL,DEL,DEL,DEL
15350,64da84a5a6609e0584e984a0f3a54ff13e6e6be396eff8b32807b672120bd4de,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
15605,af482036c35db7b18399c2ddfa4987131821fbcf4a6868a87242a85a3e895640,DEL,63f57e9479b45a99e06aed665d790882066734174d4b357b7fdcd535bea09b78,DEL,d7ce00b827b1e8bf7896b8faa402e6dfd1adbdd9fd49542e355253583cd2e4ba,DEL,DEL,DEL,DEL,6321fbfcf4993fd864c9545b0fa2bd602366effa97c5294b8cbf341a8bbe1c9d,DEL,2c3ff5abac072b8300e069e6112b0195f33d13926b01a5f07368a3817db9ef3f,DEL
18144,e212cfc8476d37f6584fc274216de240e435720194cbf2e9bbc43f47f4c4c27d,56d50269f5961c1f9fefa7c1c572675bca9da58e85c4206467d2762bede82ff4,DEL,773d5451ebdca6765529e4ec7a2365bcc3763f97f9c46c83c33076720bce1055,ca6cac07f88010ede4aa9c67afa3e461a1188e04a966b178565d8ad2380936e9,8c50d5813259890c003876cb2b37fe4c63654f58f7c621e84094bedbf3da86ee,DEL,48aa40179bfbc6c2b4e78b32ba63495e3471df1f431d67fa40b4e46dc00c37b2,945601825b264f2702890ba585b5b5c5ed78729c857ae9f756319679b7b1aeff,9e5f17a9ac7dd55e892619aab18854be8d385c79b093766bdbb9ba7529146a45,DEL,d4eb10eec5980e98ea168e3a07509070eb23c2a0a4bcf8fdc6606d3ac8e4bfec,c3790d6b1f78dbf839ccb5c96d3603ffa87e7c7ddadfcdef03910427d130bd45
15922,f83057e7e8cadbfff3ca1aca8ef01b0df59763d3d099502a59bf387599a5a236,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
14594,5824ee22c3fbdc447319a773a6e4d21a39101b506bc502a338a8f7bd2c52a408,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,fde4330dd76b93ea5b0ca64a21541b7bba7e93c3284f54ceadf432da9cae1306
15165,49f740feb9bbdc04bc67164085956d510aa804a46a1886c93f7de9af08c7702f,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
16456,6c8f05646837b0a708e809a316e5debeff515055a52b743a8f46e680c5ae7543,DEL,71316099920e1bb7cb46614b5e73d48a4088f8a34c454b6e501fa9e578319c20,DEL,8ba0dc078bda99c98f7ee019aed6c48424ff74ac8b784f70e6d527932e65c9c3,DEL,DEL,DEL,6c698d1671fac2e19c99f5763c1e7f3c85d113eda10231825d641328ae923edf,19145b3c86f14c81eea823efa257c022987c133e1eaaf7e19df370d9294d22cd,DEL,DEL,DEL
17643,ba90ce71cb74357869171c27a918234ddf43670039b6155baa1398c2ebdda056,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17873,555ca581eedd6e7943be975b413e45e120428d932d8b4541e80a4aa15a8aa84a,DEL,DEL,196323c252d0afbafc00b4e68296106bf616c4f4b4b69dd94962d6c59a07eee8,2f16e49e170351cc1cedce1699f7320f64179e5ef40051a4b4e1679aa4d3d371,DEL,89d6964ccee1e6c7f37b2b29242b4ab93be81f89bf345f8c4ad6457f253b5522,DEL,DEL,058c2230479eb3f8f95364aaa18c67f5dc1ff439c0d681cabe58c71d777979e8,DEL,DEL,DEL
13093,33cb93d6f1f38e8c3433aec1591395ae888420abe11a997a1587311e98cbff85,5602c036ed3600e494ad00820c890c85c430f8f1977cfca681432bc10cb11d65,7c7d07562bd8764ca58553902b29fa5a826d0412cddabc300f94f3235b039331,4eaa5632035e49f7d14463b44c965c5091f23f8c7a03b2c43a4071a1fce83b74,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
