,0,1,2,3,4,5,6,7,8,9,10,11,12
17643,43940,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17873,44658,DEL,DEL,91732,76046,DEL,49102,DEL,DEL,97841,DEL,DEL,DEL
13093,79274,52910,82842,82338,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
13468,68611,75186,92457,45871,17164,82811,72749,81221,24617,69521,54082,69475,80796
17760,43984,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,97478,DEL
16928,57344,71718,23379,DEL,22699,76604,87970,20993,60313,84511,DEL,DEL,DEL
16048,33746,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
16274,12372,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
14496,80842,DEL,30029,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
14696,51657,90432,DEL,DEL,32887,DEL,86064,DEL,51823,86681,DEL,DEL,35992
16539,35645,DEL,DEL,DEL,DEL,59455,DEL,DEL,DEL,DEL,DEL,DEL,66838
17025,89434,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,61730,DEL,DEL
13777,90335,86060,84729,52928,26805,54101,19779,61503,96009,45596,66133,66507,33675
17690,13326,11060,DEL,52749,25516,45158,89295,DEL,85988,DEL,50186,10219,DEL
12947,48803,81236,DEL,DEL,48674,DEL,10004,16165,DEL,DEL,DEL,DEL,DEL
17460,76434,40617,DEL,34916,23900,DEL,DEL,DEL,DEL,12825,DEL,DEL,DEL
18229,94874,97873,30130,15927,30083,42380,95264,80838,44508,36974,94033,59160,DEL
14142,43460,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17069,91094,DEL,DEL,DEL,97758,DEL,DEL,97224,DEL,21395,DEL,26357,DEL
13065,68798,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
16835,32947,DEL,DEL,DEL,DEL,DEL,DEL,DEL,98936,DEL,DEL,DEL,DEL
15235,81991,89234,50946,DEL,76875,99195,DEL,DEL,DEL,DEL,DEL,DEL,DEL
13576,62949,32884,65265,81862,42956,57006,11277,41559,90438,43119,89780,84913,DEL
18011,66215,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
13090,41001,14720,64256,38920,24624,DEL,56182,71904,DEL,DEL,55194,74954,17899
15694,19952,84692,DEL,47459,15265,18657,32226,DEL,DEL,DEL,49928,80685,43229
14741,58354,DEL,DEL,DEL,DEL,DEL,89462,DEL,17316,DEL,49352,41146,DEL
13715,69042,81263,DEL,87805,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17732,11878,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
15752,91088,DEL,DEL,25067,22094,DEL,DEL,70336,78235,18776,88091,DEL,DEL
17855,51974,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
14047,86231,87086,DEL,DEL,DEL,56580,DEL,DEL,DEL,21283,DEL,DEL,47216
13941,45137,DEL,48075,DEL,DEL,DEL,71361,DEL,DEL,31717,DEL,89942,DEL
17017,36580,DEL,41010,14567,21837,17774,14917,DEL,DEL,56998,51483,55549,14836
14135,45308,49172,DEL,DEL,DEL,38836,83835,DEL,99182,64797,DEL,42723,51241
13108,94424,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
15601,78671,18209,68336,DEL,40789,20457,58192,DEL,55133,33429,28913,23576,DEL
13418,24152,DEL,DEL,DEL,72468,75405,40796,65216,79968,37325,92175,19641,DEL
15658,33220,DEL,80974,25694,DEL,41189,34849,DEL,DEL,DEL,DEL,DEL,DEL
14388,15067,DEL,DEL,27125,DEL,35589,DEL,68560,95649,71296,DEL,75353,DEL
14901,48099,DEL,DEL,DEL,DEL,DEL,DEL,DEL,83180,43007,DEL,60544,DEL
18041,18306,80565,56915,73350,39794,86566,38825,70344,48514,49900,DEL,46607,DEL
15955,25527,DEL,DEL,DEL,25859,16758,DEL,DEL,28735,54170,46198,29022,DEL
16244,80219,DEL,DEL,DEL,DEL,19372,DEL,DEL,DEL,DEL,DEL,DEL,DEL
15111,97438,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,83945,54550,DEL
14390,82809,DEL,DEL,DEL,75492,75738,DEL,83534,DEL,DEL,32515,34807,DEL
16546,55492,DEL,14774,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
15260,38444,DEL,DEL,DEL,94751,52511,92703,39450,55353,DEL,DEL,DEL,DEL
13305,22550,DEL,76840,35925,48656,DEL,DEL,15436,50481,55309,DEL,86652,52958
14491,20158,DEL,DEL,DEL,DEL,DEL,69467,DEL,DEL,DEL,DEL,DEL,DEL
14060,12301,58704,39006,38872,35863,34191,35662,32868,18144,22047,26406,55078,24841
15923,21265,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
16752,30497,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17287,65418,DEL,DEL,DEL,97224,45968,DEL,85251,DEL,14930,DEL,58848,DEL
15363,29827,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12915,39393,DEL,DEL,DEL,DEL,DEL,DEL,27223,DEL,DEL,DEL,DEL,DEL
15544,29625,DEL,55464,DEL,DEL,84309,36273,67190,53397,DEL,DEL,52218,DEL
15738,86054,59351,41193,63758,90688,10663,24733,97984,63185,20087,80293,66203,DEL
17381,51837,78125,46450,42276,68039,82267,68370,44759,57941,71862,74776,92904,34605
15827,30175,89398,22283,48725,52814,35432,48341,31912,11989,19347,DEL,DEL,DEL
14180,42143,72460,97646,62988,49351,55667,61123,37535,40061,67858,74337,78077,DEL
13117,26647,89206,DEL,62273,67111,84265,DEL,DEL,24020,DEL,DEL,54346,DEL
16916,47310,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,85580,DEL
17964,57569,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,15689,DEL
14466,60383,DEL,74168,99502,DEL,DEL,14923,DEL,11141,18007,DEL,88509,DEL
17235,37307,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,59618,DEL
16510,55412,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17802,92383,DEL,DEL,DEL,DEL,DEL,38829,DEL,DEL,87882,DEL,DEL,DEL
15107,97201,81783,34300,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17976,86640,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
14449,73748,DEL,DEL,DEL,74764,DEL,DEL,DEL,DEL,DEL,41230,63292,DEL
16781,17080,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
13491,53750,51445,24336,94749,94091,DEL,DEL,57438,DEL,DEL,45528,DEL,DEL
16186,51889,DEL,DEL,DEL,93218,64359,67307,64567,17743,DEL,97525,85837,DEL
17685,49564,63791,13725,59586,DEL,DEL,DEL,DEL,DEL,22815,DEL,28938,DEL
17581,91036,47765,DEL,95855,DEL,45464,63099,64499,73945,92236,DEL,10005,85166
15732,45822,DEL,DEL,DEL,DEL,15621,DEL,DEL,DEL,DEL,DEL,DEL,DEL
13138,26377,DEL,DEL,DEL,87420,DEL,DEL,26229,DEL,63608,41400,35244,DEL
15823,92247,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17567,71205,DEL,95007,10027,23750,DEL,DEL,87643,DEL,70567,77774,DEL,90304
15061,50618,55732,86176,96998,19958,34063,74815,61483,26744,29464,24134,80893,62661
16203,72324,DEL,DEL,DEL,38644,DEL,DEL,68231,DEL,DEL,74337,DEL,DEL
15640,29040,79830,99440,DEL,41776,DEL,62410,66916,19981,85759,DEL,15336,95716
15574,45317,DEL,DEL,DEL,DEL,DEL,37239,DEL,DEL,DEL,DEL,DEL,DEL
16770,64342,18941,DEL,DEL,85155,DEL,DEL,DEL,DEL,DEL,71527,DEL,DEL
17838,67690,DEL,77143,DEL,DEL,DEL,DEL,DEL,DEL,24666,DEL,27041,DEL
17228,25101,DEL,92235,DEL,DEL,41799,DEL,DEL,DEL,53222,30545,14066,DEL
14829,48866,DEL,DEL,DEL,DEL,DEL,31462,DEL,DEL,DEL,DEL,42038,DEL
17412,42682,DEL,33972,DEL,DEL,26428,DEL,DEL,DEL,DEL,23606,70653,66229
14031,98517,12439,DEL,26787,57240,56259,83116,DEL,73278,99537,76424,13241,18123
14775,55939,DEL,DEL,DEL,DEL,DEL,DEL,59919,DEL,DEL,63140,DEL,DEL
12971,24699,51572,60260,78739,88573,13891,76451,56565,99678,98238,39533,21797,69568
17659,33908,DEL,80733,DEL,DEL,34210,97478,DEL,69643,DEL,35126,67728,DEL
15299,47101,DEL,DEL,49162,DEL,DEL,56475,DEL,DEL,DEL,49590,DEL,DEL
15646,67251,DEL,DEL,DEL,21207,DEL,DEL,57118,DEL,DEL,DEL,DEL,DEL
13402,17403,DEL,DEL,DEL,DEL,DEL,DEL,DEL,21637,DEL,DEL,DEL,DEL
13798,91135,76070,24405,26345,88430,24221,95745,21954,82880,20836,11146,78794,48659
16634,35018,DEL,DEL,DEL,DEL,13103,DEL,DEL,DEL,DEL,DEL,DEL,DEL
18239,74383,89155,DEL,45039,DEL,92399,DEL,DEL,DEL,DEL,DEL,DEL,DEL
13145,71677,DEL,DEL,DEL,DEL,DEL,DEL,DEL,39374,31123,72542,DEL,DEL
18168,88013,DEL,42356,39029,DEL,30544,34352,DEL,DEL,DEL,DEL,DEL,DEL
14395,85607,83640,DEL,54928,78459,88100,53966,DEL,DEL,56812,63653,DEL,58397
15093,37925,49511,72446,DEL,DEL,88340,DEL,DEL,35639,DEL,DEL,91400,DEL
12738,27644,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
16150,74790,DEL,DEL,51574,DEL,DEL,DEL,DEL,75237,50771,41814,DEL,DEL
17552,50694,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,26353,89917,DEL,DEL
14236,10839,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,59960,DEL,DEL,DEL
17961,59376,41408,45601,88510,87102,34330,86748,82547,12161,45738,DEL,67828,DEL
14573,36328,DEL,96241,26627,DEL,67990,61738,DEL,DEL,DEL,DEL,DEL,DEL
17135,28969,DEL,36691,DEL,DEL,DEL,DEL,DEL,DEL,DEL,23889,84334,DEL
17396,19314,DEL,DEL,DEL,DEL,DEL,DEL,91261,DEL,DEL,82571,DEL,DEL
12967,98255,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12686,80850,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
13370,79014,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
16883,74286,DEL,DEL,DEL,DEL,DEL,45122,DEL,DEL,DEL,DEL,DEL,DEL
13520,27929,68800,DEL,54196,DEL,DEL,74770,98859,DEL,DEL,63523,DEL,DEL
12841,41964,25235,45757,14971,79016,30851,74843,11959,73595,45916,86734,33362,35091
16905,94943,DEL,DEL,59149,77937,DEL,DEL,DEL,DEL,DEL,10436,45527,32123
12427,57947,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,21334,16563,DEL
17967,53271,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
16891,25583,DEL,DEL,DEL,DEL,DEL,DEL,56646,DEL,86017,DEL,79143,56845
14680,17209,85376,18076,82847,33269,53954,91773,88044,21556,16851,DEL,60126,DEL
17884,45346,DEL,50702,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,61219
12557,79582,82384,DEL,96960,DEL,DEL,DEL,27183,DEL,DEL,DEL,25376,DEL
14083,30472,DEL,DEL,80141,DEL,68394,DEL,56181,80801,DEL,DEL,DEL,62061
13013,25141,DEL,DEL,DEL,35069,49713,DEL,97699,56284,75955,42151,20105,34507
14210,76904,12796,41006,DEL,18217,34147,DEL,DEL,78020,DEL,DEL,DEL,DEL
16477,85925,63952,DEL,92961,DEL,59802,DEL,16345,DEL,DEL,98721,DEL,DEL
12600,60940,DEL,18442,71144,14366,19328,DEL,51865,43522,64682,DEL,43976,DEL
16013,77689,26648,89888,25037,37285,52124,96216,75352,70078,96878,57916,16356,47297
17949,27315,11828,25568,33588,29984,97672,71979,29204,29231,69703,71802,31468,56093
12779,88979,42596,24212,21028,17760,77196,69055,DEL,DEL,DEL,DEL,55514,DEL
16926,64316,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17787,88853,59351,71872,DEL,DEL,DEL,DEL,62395,DEL,DEL,DEL,DEL,DEL
14723,24860,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,97190,45025,DEL
17954,29967,68431,11734,18734,98410,DEL,71987,DEL,15681,DEL,97250,DEL,10238
17819,60632,DEL,85958,DEL,46112,67818,41385,DEL,DEL,23519,DEL,DEL,DEL
12712,88962,67137,77784,76831,DEL,50720,20487,34563,90099,DEL,11183,17182,DEL
15373,74939,28142,82085,10349,DEL,36004,31143,DEL,72850,DEL,DEL,28234,70337
16140,68613,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,32598,DEL,DEL
17198,95404,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,42828,DEL
12793,33506,68470,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
15769,74897,20972,17323,70123,44018,70891,43750,39424,34689,24471,87134,42531,41580
14396,72102,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,26711,DEL,DEL
14898,16333,74141,98482,DEL,70521,DEL,DEL,73282,DEL,DEL,DEL,53874,DEL
12725,11350,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
16725,82720,25455,51056,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12395,81229,DEL,72183,41579,DEL,70370,59804,DEL,52124,DEL,34031,99473,DEL
16455,22571,DEL,DEL,73580,DEL,17137,DEL,DEL,DEL,93593,74648,DEL,DEL
15545,20425,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,63761,DEL,DEL
17243,55005,33081,12587,47574,70232,DEL,34252,62314,97092,29602,58060,29737,48144
15465,13122,60593,40522,32912,52630,DEL,39564,23004,DEL,24263,12537,33999,DEL
13838,49287,DEL,DEL,DEL,DEL,DEL,DEL,DEL,97824,DEL,DEL,DEL,23244
18055,52045,DEL,86645,DEL,DEL,34628,DEL,DEL,98036,45828,22842,DEL,38396
15038,48972,DEL,DEL,DEL,78383,60416,57577,DEL,DEL,DEL,48025,DEL,DEL
18109,84995,81190,59671,81166,11349,51018,64810,80460,44519,71810,19823,99933,30683
13069,39867,95627,49598,84702,32018,97221,26368,70248,24355,19968,49089,18472,11449
14800,75961,73979,DEL,58830,DEL,74259,71033,65170,22142,91271,43294,DEL,DEL
15708,33168,66641,24559,DEL,DEL,43334,DEL,88130,DEL,DEL,63756,DEL,DEL
16839,62114,21630,35450,46065,DEL,94034,62430,26030,61791,91521,93210,77272,58696
16168,69285,44886,DEL,65032,46484,77457,68561,63731,18872,69139,10122,30086,DEL
16814,93443,16079,20504,84884,42191,20129,59161,87181,62511,55009,26682,60099,DEL
15351,86966,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,68945,28896,88359,DEL
13269,68437,DEL,DEL,DEL,57373,19550,93539,93725,92355,49589,30231,87156,78808
14813,80755,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
12567,86150,DEL,75073,DEL,DEL,95088,26060,DEL,14071,49504,DEL,42328,DEL
17062,76577,92837,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
15332,90189,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
14810,26766,43897,85356,90018,94942,45670,DEL,45205,84146,DEL,69234,DEL,DEL
16353,87095,44598,71959,44669,DEL,70497,DEL,14767,35463,76253,54732,98106,30768
13831,83491,DEL,DEL,DEL,DEL,77736,DEL,50178,DEL,93078,DEL,96147,DEL
13506,35906,74608,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17796,27178,79924,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,97597,DEL,DEL
15716,92615,DEL,DEL,13827,DEL,39912,DEL,54496,DEL,DEL,DEL,DEL,DEL
18156,89231,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,87504,DEL
16983,59144,97269,DEL,82348,DEL,DEL,50882,DEL,DEL,35857,DEL,76130,DEL
16327,56408,45774,DEL,63879,DEL,58152,DEL,DEL,DEL,70682,DEL,20732,DEL
17211,71251,DEL,DEL,40182,61230,DEL,88829,DEL,DEL,DEL,94590,10376,DEL
15570,73546,30290,52094,DEL,93427,98601,DEL,29972,DEL,DEL,DEL,33472,21565
15880,20277,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
16718,37710,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
15808,41061,50754,30297,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17858,66130,74125,29324,81740,DEL,DEL,15473,DEL,97377,31180,97434,DEL,91023
16393,99694,DEL,41368,DEL,25870,39013,82096,95119,DEL,45335,24590,82692,21512
14161,55690,DEL,DEL,74036,DEL,89089,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17863,42796,DEL,77991,62191,DEL,DEL,DEL,54526,DEL,78262,59600,DEL,DEL
16411,33341,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,83300,DEL
16402,44807,DEL,DEL,45349,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17402,41812,70383,DEL,DEL,66694,DEL,82391,DEL,68901,52386,49485,93777,54084
15426,10725,DEL,DEL,85864,DEL,DEL,DEL,DEL,DEL,DEL,DEL,70394,DEL
12647,12169,DEL,DEL,48226,47095,98889,DEL,19146,87090,89818,DEL,96346,DEL
15894,74081,DEL,DEL,64151,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
15867,85260,22952,21859,62951,39302,33359,71386,46445,75306,48776,DEL,99694,11005
12472,49206,74106,DEL,99147,DEL,DEL,82872,48159,DEL,DEL,22681,28411,DEL
14506,83514,DEL,DEL,41998,DEL,DEL,39656,DEL,DEL,DEL,97569,82689,DEL
13034,36044,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,95111,DEL,DEL
15889,34835,DEL,DEL,DEL,DEL,DEL,DEL,79184,DEL,DEL,DEL,DEL,DEL
15953,44839,86872,DEL,54298,DEL,73645,DEL,DEL,DEL,DEL,84607,17117,DEL
16143,96053,DEL,63363,DEL,DEL,11510,DEL,DEL,16222,DEL,DEL,DEL,98136
12720,90311,13098,88668,30208,59079,15029,70999,74901,24744,72648,15677,40999,92699
16422,22809,47426,24150,26804,55896,12961,27525,42893,17583,76117,12376,51310,DEL
12747,71453,93068,DEL,48377,DEL,26779,64072,DEL,90286,DEL,65747,22461,30310
15502,49834,DEL,DEL,65459,DEL,DEL,DEL,DEL,32832,46086,59638,65941,DEL
12763,31716,DEL,DEL,DEL,DEL,DEL,DEL,72810,DEL,DEL,DEL,DEL,DEL
14081,67493,DEL,57178,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
17965,14548,89985,DEL,88920,14797,DEL,77134,30125,DEL,58767,76866,98130,DEL
14404,90115,54649,DEL,20100,DEL,DEL,13397,DEL,20055,DEL,DEL,71017,DEL
13579,37961,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,62219,DEL
13174,62326,51186,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,77850,DEL
15987,35412,DEL,DEL,DEL,DEL,69105,DEL,49076,56268,DEL,DEL,61589,DEL
17677,78606,80771,42895,45336,12567,15544,88026,45206,52563,42991,25319,69190,68832
13652,64615,DEL,DEL,32093,DEL,DEL,DEL,DEL,DEL,DEL,83362,DEL,DEL
17428,55219,12683,21003,57433,20223,19503,14281,53376,80773,45912,46927,80806,48649
16858,52206,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL
18219,87060,DEL,56070,DEL,67410,25917,95690,88224,DEL,DEL,87921,DEL,28139
14293,64470,DEL,28754,DEL,DEL,DEL,DEL,79696,DEL,DEL,DEL,DEL,85423
14748,93322,DEL,DEL,DEL,DEL,64761,DEL,DEL,71657,DEL,DEL,26836,DEL
16638,48784,24394,96564,14720,DEL,DEL,DEL,DEL,17313,68574,DEL,52079,DEL
17674,56218,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,68598,DEL,DEL,DEL
12808,85357,DEL,DEL,DEL,DEL,DEL,50132,DEL,DEL,DEL,DEL,70809,DEL
13094,27537,47395,48533,59102,DEL,73859,15681,56468,96172,57482,DEL,11635,DEL
12708,86668,95777,DEL,91371,58278,70293,55419,DEL,21591,46747,DEL,28346,DEL
15898,64895,DEL,DEL,30035,89911,DEL,DEL,DEL,DEL,DEL,DEL,DEL,73228
